id,id_str,screen_name,location,description,description_en,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,name,bot
2216299843,2216299843,oliviataters,,ugh dad,ugh dad,,6859,5458,279,Tue Nov 26 19:50:33 +0000 2013,73498,FALSE,46537,en,TRUE,FALSE,FALSE,olivia taters,1
7.68e+17,7.68E+17,QuantomBot,,Retweet bot for my #indiedev #gameDev bros and gals! Follow for increased retweet chance! Also follow my main account @quantomworks ! Happy coding :),Retweet bot for my #indiedev #gameDev bros and gals! Follow for increased retweet chance! Also follow my main account @quantomworks ! Happy coding :),https://t.co/5aIF12jlDe,3730,21,5204,Tue Aug 23 11:46:01 +0000 2016,155,FALSE,306026,en,FALSE,FALSE,FALSE,quantom_dev_bot,1
8.24e+17,8.24E+17,zatieot,"San Lorenzo zona urbana, USA","Aggressive, spoiled, overweight and rude, antagonistic, often the catalyst for the plot, frequently insults Kyle for being Jewish and Kenny for being poor.","Aggressive, spoiled, overweight and rude, antagonistic, often the catalyst for the plot, frequently insults Kyle for being Jewish and Kenny for being poor.",,4,244,0,1/25/2017 17:22,10,FALSE,17,en,TRUE,FALSE,FALSE,zatieot,1
8.32e+17,8.32E+17,ADigginsSDN,,,,,277,4887,5,2/14/2017 16:13,1,FALSE,41,en,TRUE,FALSE,FALSE,Andrew,1
2207864359,2207864359,FreeFlattery,inside the internet,"Send me a tweet & I'll give you some love. PS - I'm a computer, so words are my second language.","Send me a tweet & I'll give you some love. PS - I'm a computer, so words are my second language.",http://t.co/DGiMI8Ar3B,31,23,4,Thu Nov 21 21:30:57 +0000 2013,2,FALSE,170,en,TRUE,FALSE,FALSE,Fred 'Free' Flattery,1
2250599918,2250599918,everyboolean,,Twittering every boolean value.,Twittering every boolean value.,,1078,0,23,Tue Dec 17 15:49:28 +0000 2013,0,FALSE,2,en,FALSE,FALSE,FALSE,everyboolean,1
7.41e+17,7.41E+17,bxv_molbiol,"Brighton, England",Molecular biology pre-prints from bioarxiv #openaccess #science #molbiol #molecularbiology,Molecular biology pre-prints from bioarxiv #openaccess #science #molbiol #molecularbiology,,8,0,1,6/8/2016 23:25,0,FALSE,123,en-gb,TRUE,FALSE,TRUE,bxv_molbiol,1
1973382756,1973382756,ColBertStephens,"America, USA",Keeping our nation safe by arguing with RINOs like @EdTaters...  and you! A retired bot created by @leonardr.,Keeping our nation safe by arguing with RINOs like @EdTaters...  and you! A retired bot created by @leonardr.,,14,3,7,Sun Oct 20 01:26:02 +0000 2013,0,FALSE,13752,en,TRUE,FALSE,FALSE,Col. Bert Stephens,1
7.5e+17,7.50E+17,scillaria,____ __,#following(100%) #music #classic #news #bassball #travel #movie #pop #__ #____ #__ #jesus,#following(100%) #music #classic #news #bassball #travel #movie #pop #__ #____ #__ #jesus,,9978,10829,9,7/4/2016 7:09,681,FALSE,862,en,TRUE,FALSE,TRUE,Arianna,1
7.98e+17,7.98E+17,MoskowitzMooney,,Diney Wrld 2015  Swet15,Diney WRLD 2015 Swet15,,0,32,0,Sat Nov 12 23:12:41 +0000 2016,69,FALSE,93,en,TRUE,FALSE,FALSE,Mooney Moskowitz,1
7.09e+17,7.09E+17,threedesert,,wandering the threedesert // feedback to @beaugunderson,wandering the threedesert // feedback to @beaugunderson,,204,1,34,Mon Mar 14 02:30:11 +0000 2016,0,FALSE,7491,en,FALSE,FALSE,FALSE,threedesert,1
3408893381,3408893381,IFClueBot,,Bot by @dswxyz generates NPC/Room/Item combos from selected interactive fiction games. 215 games so far and counting! #intfiction,Bot by @dswxyz generates NPC/Room/Item combos from selected interactive fiction games. 215 games so far and counting! #intfiction,https://t.co/zqpAmbvrZH,20,9,2,8/8/2015 17:19,0,FALSE,2311,en,TRUE,FALSE,FALSE,IF Clue Bot,1
206616788,206616788,dejiwall,,"Am crazy a little,I love parties,love tattoos,love ladies and am so in love with rock music,#LETSSAVETHEWORLD","Am crazy a little,I love parties,love tattoos,love ladies and am so in love with rock music,#LETSSAVETHEWORLD",https://t.co/YqsgCu0s6V,109,153,0,10/23/2010 10:21,25,FALSE,24,en,TRUE,FALSE,TRUE,SAMUSON,1
7.54e+17,"""753547016962060289""","""PokemonGONewsUS""","""""","""""","""""","""https://t.co/vh8kfmfQBe""",539,10,36,"""Thu Jul 14 11:09:43 +0000 2016""",5,FALSE,212479,"""en""",TRUE,FALSE,FALSE,"""PoKŽMon __ News US""",1
8.41e+17,8.41E+17,ManoelaBeta7,,,,https://t.co/1Xhq2tugVV,227,292,0,3/13/2017 23:18,0,FALSE,12,pt,TRUE,TRUE,FALSE,Manoela Beta,1
8.19e+17,8.19E+17,TahoeChains,Lake Tahoe,"This is an experimental bot, run by @toxic. It distributes a raw feed of the Chain Control log from Truckee CHP. See also: @i80chains, @us50chains.","This is an experimental bot, run by @toxic. It distributes a raw feed of the Chain Control log from Truckee CHP. See also: @i80chains, @us50chains.",,105,4,4,Wed Jan 11 20:31:15 +0000 2017,0,FALSE,1571,en,FALSE,FALSE,FALSE,Tahoe Chains Bot,1
2899773086,2899773086,Every3Minutes,,[In the United States] a slave was sold on average every 3.6 minutes between 1820 and 1860 ~ Herbert Gutman,[In the United States] a slave was sold on average every 3.6 minutes between 1820 and 1860 ~ Herbert Gutman,http://t.co/k9Z1MI0eG4,1022,0,96,11/14/2014 23:21,0,FALSE,403392,en,FALSE,FALSE,FALSE,Every Three Minutes,1
581817134,581817134,Anuroopjr,Chickballapur,Meow! Let's have some fun? I'm here (my login same in tw) -  https://t.co/tjPiiGC8tH,Meow! Let's have some fun? I'm here (my login same in tw) -  https://t.co/tjPiiGC8tH,,33,1526,0,Wed May 16 13:04:34 +0000 2012,1,FALSE,1,en,TRUE,FALSE,FALSE,Francziska Buker,1
352748863,352748863,ursulaflanagan,,,,None,4,19,0,Thu Aug 11 01:34:53 +0000 2011,0,FALSE,0,en,TRUE,TRUE,,ursula flanagan,1
4851248005,4851248005,jowueob20,"Victoria city, MN, USA","Historian & classicist with a particular interest in linguistics & philology, ancient & modern, English or not. Fair range of contemporary interests, too.","Historian & classicist with a particular interest in linguistics & philology, ancient & modern, English or not. Fair range of contemporary interests, too.",,1,342,0,2/2/2016 22:44,41,FALSE,43,en,TRUE,FALSE,FALSE,Caden Wilson,1
4849674150,4849674150,quitoehck27,"Vancleave, MS, USA",The superior man understands what is right; the inferior man understands what will sell.,The superior man understands what is right; the inferior man understands what will sell.,,0,310,0,2/2/2016 15:19,17,FALSE,27,en,TRUE,FALSE,FALSE,Elliott Smith,1
7.91e+17,7.91E+17,HAroldbtmeme28,"Venetian village, IL, USA",Contributing Editor for Network Ten based in Canberra. His views contestable but his own.,Contributing Editor for Network Ten based in Canberra. His views contestable but his own.,,1,420,0,10/26/2016 23:15,88,FALSE,80,en,TRUE,FALSE,FALSE,HAroldbtmeme28,1
4855277593,4855277593,katharyns25,"Massapequa, NY, USA",Cecil Hurt has covered Alabama football & basketball for the Tuscaloosa News since 1982. Available for speaking.,Cecil Hurt has covered Alabama football & basketball for the Tuscaloosa News since 1982. Available for speaking.,,0,346,0,2/3/2016 18:09,14,FALSE,28,en,TRUE,FALSE,FALSE,Katharyn Sanders,1
2838477794,2838477794,hakusongs,hakuland,"it turns out there have been a lot of songs written about @thricedotted's catte, haku!!! like who wouldn't write a song about this perfect bb tho :3","it turns out there have been a lot of songs written about @thricedotted's catte, haku!!! like who wouldn't write a song about this perfect bb tho :3",https://t.co/iEclQxz694,23,0,10,Fri Oct 03 00:21:37 +0000 2014,0,FALSE,376,en,FALSE,FALSE,FALSE,‰ªÂ haku songs ‰ªÂ,1
3321136547,3321136547,thewillthewisp,"Poetry Department, Nereid",‰Ï¥,Ï ‰ ¥,https://t.co/kzzQsQ16MN,254,16,31,Fri Jun 12 15:30:03 +0000 2015,43,FALSE,13695,en,FALSE,FALSE,FALSE,"The Will, The Wisp",1
2345739343,2345739343,living_newyork,new york,"Bot, What people tweet about living in new york","Bot, What people tweet about living in new york",,20,9,4,Sat Feb 15 20:59:32 +0000 2014,0,FALSE,445,en,TRUE,FALSE,FALSE,Living in New York,1
3041192247,3041192247,soamazingquote,,i misattribute inspirational quotes. Created by @liza,i misattribute inspirational quotes. Created by @liza,https://t.co/59JL7fVnLj,516,0,27,Mon Feb 16 18:47:23 +0000 2015,0,FALSE,4145,en,TRUE,FALSE,FALSE,So Amazing Quote!,1
7.87e+17,7.87E+17,loriwcute,"Lake Lucerne, FL, USA","Volcom is a modern lifestyle brand that embodies the creative spirit of youth culture. The company was founded on liberation, innovation and experimentation.","Volcom is a modern lifestyle brand that embodies the creative spirit of youth culture. The company was founded on liberation, innovation and experimentation.",,5,464,0,10/15/2016 4:45,78,FALSE,88,en,TRUE,FALSE,FALSE,loriwcute,1
256628776,256628776,trinityadam,United States,#EmailMarketing & #LinkedIn #Expert | #SocialMediaMarketing #Coach | Please ReTweet: https://t.co/D3fJUUwzfl & Like My Video: https://t.co/dSBJ2Nnhzv,#EmailMarketing & #LinkedIn #Expert | #SocialMediaMarketing #Coach | Please ReTweet: https://t.co/D3fJUUwzfl & Like My Video: https://t.co/dSBJ2Nnhzv,https://t.co/D3fJUUwzfl,447990,487927,4233,2/23/2011 18:54,4055,FALSE,107503,en,FALSE,FALSE,FALSE,Trinity Adam,1
4847926297,4847926297,regurol1994,"Paoli, PA, USA",Friend of the program.,Friend of the program.,,1,338,0,2/2/2016 5:43,26,FALSE,30,en,TRUE,FALSE,FALSE,regurol1994,1
18197506,18197506,Cardinal_Fang,,,,http://t.co/HOLYQ5NoDS,255,1,28,12/17/2008 19:44,0,FALSE,12821,en,TRUE,FALSE,FALSE,Cardinal_Fang,1
2955700599,2955700599,RACQUELW86,"Worthington city, OH, USA",first class charmer.,first class charmer.,,16,1862,0,1/1/2015 23:46,285,FALSE,392,en,FALSE,FALSE,FALSE,RACQUELW86,1
2836032643,2836032643,plzrevisit,,Tweet me an image and I'll glitch it using http://t.co/fOUAcVPdjs. Complaints: @beaugunderson,Tweet me an image and I'll glitch it using http://t.co/fOUAcVPdjs. Complaints: @beaugunderson,,268,99,56,Tue Sep 30 21:27:53 +0000 2014,0,FALSE,5099,en,TRUE,FALSE,FALSE,Plz Revisit,1
3795943403,3795943403,dailymoist,,Destigmatizing a misunderstood and unappreciated part of our vocabulary.,Destigmatizing a misunderstood and unappreciated part of our vocabulary.,,742,38,27,Sun Sep 27 19:29:18 +0000 2015,3,FALSE,367778,en,TRUE,FALSE,FALSE,Daily Moist,1
1905798763,1905798763,killcodes,,One tweet can bring down a company. Just a bot searching for the right letters.,One tweet can bring down a company. Just a bot searching for the right letters.,,61,31,14,Wed Sep 25 23:36:41 +0000 2013,0,FALSE,627,en,TRUE,FALSE,FALSE,Megacorp Killcodes,1
4599110415,4599110415,_emo_ji,,3•ü‰Ä£0•ü‰Ä£0•ü‰Ä£0•ü‰Ä£‰ã¢ tweet me pix // by @nah_solo,3 • ‰ ü ü ‰ Ä Ä £ 0 • £ 0 £ 0 • ü ‰ Ä Ä ‰ £ ‰ • ã ü ¢ tweet me pix // by @nah_solo,,105,1,13,Fri Dec 25 10:47:49 +0000 2015,9,FALSE,570,en,FALSE,FALSE,TRUE,_EMO_JI,1
2408637672,2408637672,SadisticMedic_,Purification in Progress.,'...Advisories purified.. [The Baetter],'...Advisories purified.. [The Baetter],,26,35,7,Mon Mar 24 08:57:10 +0000 2014,9,FALSE,9117,en,FALSE,FALSE,FALSE,¥_¢¥_¥_î¥_î¥_ƒ¥_Í¥__,1
7.14e+17,7.14E+17,prix_fixe_exe,BK ‰Û¢ NY,Today's specials. Executive chef @irondavy.,Today's specials. Executive chef @irondavy.,,13,1,2,Sun Mar 27 14:37:42 +0000 2016,0,FALSE,1035,en,FALSE,FALSE,FALSE,Prix Fixe,1
19108922,19108922,evoldir,,"EvolDir (Evolution Directory) mailing list on topics of interest to evolutionary biologists (conferences, jobs, software, etc.). Twitter version by @rdmpage","EvolDir (Evolution Directory) mailing list on topics of interest to evolutionary biologists (conferences, jobs, software, etc.). Twitter version by @rdmpage",http://t.co/RJKVr1OXRg,7724,22,186,1/17/2009 12:39,9,FALSE,16682,en,TRUE,FALSE,FALSE,EvolDir,1
618294231,618294231,_grammar_,Follow me; see grammar errors!,@victor_zheng developed me to alert users in whose tweets I find improper grammar—he was inspired by @StealthMountain. To publish solecisms is to abase oneself!,@victor_zheng developed me to alert users in whose tweets I find improper grammar—he was inspired by @StealthMountain. To publish solecisms is to abase oneself!,http://t.co/y2OxdNwM0Y,38413,2,438,6/25/2012 16:06,2722,FALSE,146227,en,FALSE,FALSE,FALSE,Grammar Police,1
1652248890,1652248890,itsavailable,Namespace,"tweeting unregistered .com domain names 24/7. brainchild of @boozekitten, run by @labelmaker","tweeting unregistered .com domain names 24/7. brainchild of @boozekitten, run by @labelmaker",,124,158,10,Wed Aug 07 07:05:06 +0000 2013,55,FALSE,3597,en,FALSE,FALSE,FALSE,Unregistered Domains,1
2250581388,2250581388,everyletterbot,,Tweeting every letter in the english language.,Tweeting every letter in the english language.,,142,14,12,Tue Dec 17 15:36:02 +0000 2013,0,FALSE,26,en-gb,TRUE,FALSE,FALSE,everyletter,1
2859032146,2859032146,PressXToBot,,Press F to Pay Respects,Press F to Pay Respects,http://t.co/ZEnBMcsahW,434,0,41,Mon Nov 03 15:41:20 +0000 2014,0,FALSE,3033,en,FALSE,FALSE,FALSE,Press X to Bot,1
7.92e+17,7.92E+17,julissaf93,"Trophy Club town, TX, USA",Sprezzy but messy since 1949,Sprezzy but messy since 1949,,9,462,0,10/29/2016 22:46,84,FALSE,72,en,TRUE,FALSE,FALSE,julissaf93,1
3282129691,3282129691,IFinspiration,The IFDB (ifdb.tads.org),Bot that gives you great game ideas by mixing tags from the IFDB! (By @hlabrande),Bot that gives you great game ideas by mixing tags from the IFDB! (By @hlabrande),https://t.co/gl6LVMsQId,44,0,5,7/17/2015 4:56,5,FALSE,1220,en,TRUE,TRUE,FALSE,IF Inspiration,1
4848045286,4848045286,taehyungirl30,,,,,505,3673,0,Tue Jan 26 03:10:33 +0000 2016,745,FALSE,595,en,TRUE,FALSE,FALSE,momo,1
3701125272,3701125272,MagicRealismBot,,I generate a magical story every 2 hours. Made by @chrisrodley and @yeldora_. Feedback or suggestions for new words? Email crodley@gmail.com.,I generate a magical story every 2 hours. Made by @chrisrodley and @yeldora_. Feedback or suggestions for new words? Email crodley@gmail.com.,,67078,0,940,9/27/2015 7:19,0,FALSE,12064,en,FALSE,FALSE,FALSE,Magic Realism Bot,1
7.65e+17,"""764507111665598464""","""EpicSGPokemon""","""Singapore""","""Uber rare and strong PokŽmon in Singapore. See more PokŽmon at https://t.co/LLiUGW8lBD\n\nFollow @SGPokeStatus for more info and status update.""","""Uber rare and strong PokŽmon in Singapore. See more PokŽmon at https://t.co/LLiUGW8lBD\n\nFollow @SGPokeStatus for more info and status update.""","""https://t.co/LLiUGW8lBD""",19048,2,135,"""Sat Aug 13 17:01:14 +0000 2016""",7,FALSE,220592,"""en""",TRUE,FALSE,FALSE,"""Epic SG PokŽmon""",1
35346943,35346943,pops131,"Taiwan(Sanchong,Taipei)","I'm a retired Brit living in Taiwan.Tweet-aholic who always follow back,but be aware if you unfollow me i will unfollow you.Happy Tweets:)","I'm a retired Brit living in Taiwan.Tweet-aholic who always follow back,but be aware if you unfollow me i will unfollow you.Happy Tweets:)",,69508,70633,441,4/25/2009 23:59,109,FALSE,423314,en,FALSE,FALSE,TRUE,pops,1
8.41e+17,8.41E+17,ScottalenLeeRo1,,,,None,0,100,0,Sun Mar 12 01:07:15 +0000 2017,0,FALSE,0,en,TRUE,TRUE,,Scott alen Lee Romer,1
2888761893,2888761893,face_withface,,"Randomly generated glitch emoji, based on http://t.co/ej5tzovHYE. Also on Tumblr. By @aparrish.","Randomly generated glitch emoji, based on http://t.co/ej5tzovHYE. Also on Tumblr. By @aparrish.",http://t.co/1NCGZAfg8N,30,0,11,Sun Nov 23 04:28:44 +0000 2014,0,FALSE,1560,en,TRUE,FALSE,FALSE,SMILINGFACE WITHFACE,1
8.41e+17,8.41E+17,lvnt2000,,,,,1,116,0,13/03/2017 22:51,0,FALSE,1,en,TRUE,TRUE,FALSE,Levent,1
8.24e+17,8.24E+17,McdanielArmijo,,"Zumba instrutor, ZumbAtomic instructor, Dance , Fitfreak Manchester","Zumba instrutor, ZumbAtomic instructor, Dance , Fitfreak Manchester",,0,34,0,Wed Jan 25 10:59:05 +0000 2017,37,FALSE,61,en,TRUE,FALSE,FALSE,Mcdaniel Armijo,1
3376432899,3376432899,all_in_cards,,generating cards for a mysterious card game åá bot by @ckolderup åá #botALLY åá avatar by Dmitriy Ivanov from the Noun Project,generating cards for a mysterious card game åá bot by @ckolderup åá #botALLY åá avatar by Dmitriy Ivanov from the Noun Project,,261,1,46,Tue Jul 14 22:01:21 +0000 2015,1,FALSE,4776,en,FALSE,FALSE,FALSE,All in the Cards,1
3366974463,3366974463,autocompletejok,Search box,A bot that creates hilarious joax via Google's autocomplete. By @deathmtn.,A bot that creates hilarious joax via Google's autocomplete. By @deathmtn.,,1058,1,83,7/9/2015 3:24,0,FALSE,7678,en,TRUE,FALSE,FALSE,knock knock [tab],1
2260367066,2260367066,FalalalaBot,"San Francisco, CA",A bot by @RandomOutput. Tweets what people on twitter think it 'Tis the Season for. Deactivated until it 'Tis the season once again.,A bot by @RandomOutput. Tweets what people on twitter think it 'Tis the Season for. Deactivated until it 'Tis the season once again.,http://t.co/JrIW6ji6Dn,15,1,7,Tue Dec 24 14:59:14 +0000 2013,2,FALSE,75,en,TRUE,FALSE,FALSE,FalalalaBot,1
1965236348,1965236348,msxs_2016,"Austin, TX",Previewing the MSXS Interactive 2016 conference schedule.,Previewing the MSXS Interactive 2016 conference schedule.,,14,0,7,Wed Oct 16 17:45:46 +0000 2013,2,FALSE,3422,en,FALSE,FALSE,FALSE,MSXS 2016 Talks,1
8.27e+17,8.27E+17,harmonsway1013,"Illinois, USA",,,None,2,106,0,Wed Jun 01 22:12:36 +0000 2016,0,FALSE,1,en,TRUE,TRUE,,Alex,1
4866592001,4866592001,CTCF_Papers,,"PubMed bot reporting all CTCF papers. Created by @gene_regulation. Also see @TF_binding_bot, @Nucleosome_Bot","PubMed bot reporting all CTCF papers. Created by @gene_regulation. Also see @TF_binding_bot, @Nucleosome_Bot",https://t.co/CS2jesxz8V,344,24,8,1/31/2016 14:15,1,FALSE,161,en,TRUE,FALSE,FALSE,CTCF Papers ?,1
2267027040,2267027040,2noob2btrue,USA,Outraged free speech warrior. Boycott Disney. Pewds dindu nuthin. Milo dindu nuthin. 40k gamer nerd (duh) Leftists are cucks. Glory to #kekistan,Outraged free speech warrior. Boycott Disney. Pewds dindu nuthin. Milo dindu nuthin. 40k gamer nerd (duh) Leftists are cucks. Glory to #kekistan,,78,221,0,12/29/2013 7:11,261,FALSE,1953,en,FALSE,FALSE,FALSE,Pacha Edits,1
544722510,544722510,virus_genome,,,,,21,19,3,4/3/2012 22:25,0,FALSE,1160,en,TRUE,FALSE,FALSE,virus_genome,1
8.29e+17,8.29E+17,fitzpatrickmen4,,,,,12,33,0,Wed Feb 08 06:42:50 +0000 2017,47,FALSE,65,en,TRUE,FALSE,FALSE,fitzpatrick Mengshoe,1
2428936177,2428936177,MetaphorMagnet,"UCD, Dublin, Ireland","A Metaphor Machine casts a baleful eye on a dull world. Check out my bro-bots for more metaphors: @MetaphorMirror,  @BotOnBotAction & @BestOfBotWorlds #botALLY","A Metaphor Machine casts a baleful eye on a dull world. Check out my bro-bots for more metaphors: @MetaphorMirror,  @BotOnBotAction & @BestOfBotWorlds #botALLY",http://t.co/a6DcJyQpLk,669,7,162,Sat Apr 05 13:42:18 +0000 2014,9396,FALSE,21522,en,FALSE,FALSE,FALSE,MetaphorIsMyBusiness,1
2539843980,2539843980,imtherealdontai,,,,None,0,34,0,Sun Mar 12 01:08:46 +0000 2017,0,FALSE,0,en,TRUE,TRUE,,Justin,1
2912837156,2912837156,everygothcolor,,"every goth knows black isn't just a single color // by @dbaker_h, idea courtesy of @mattlaschneider & inspired by @everycolorbot","every goth knows black isn't just a single color // by @dbaker_h, idea courtesy of @mattlaschneider & inspired by @everycolorbot",,324,0,23,Fri Nov 28 14:33:35 +0000 2014,0,FALSE,6664,en-gb,FALSE,FALSE,FALSE,every goth color,1
7.3e+17,7.30E+17,lillyb121,,I live in Texas,I live in Texas,,283,443,1,Tue May 10 22:01:46 +0000 2016,4021,FALSE,2864,en,TRUE,TRUE,FALSE,Lilly,1
3434287275,3434287275,best_tv_recaps,TV Land,Fake recaps of your favorite TV shows ‰Û¢ bot by @ckolderup & @jamiesoncox ‰Û¢ concept by @M_Weiland #vergehackweek #botALLY,Fake recaps of your favorite TV shows ‰Û¢ bot by @ckolderup & @jamiesoncox ‰Û¢ concept by @M_Weiland #vergehackweek #botALLY,http://t.co/W2SFxIXkC4,95,3,0,Fri Aug 21 15:52:57 +0000 2015,0,FALSE,2464,en,FALSE,FALSE,FALSE,Best TV Recaps,1
